Date/Time;Profile;Account;Instrument;Position;Quantity;Average Price;Realized P/L;
10/7/2020 4:21:07 AM;CQG;115592A;EU6U20;Flat;0;;0.00;
10/7/2020 4:21:07 AM;CQG;115592A;EPU20;Flat;0;;0.00;
10/7/2020 4:21:07 AM;CQG;115592A;CLEU20;Flat;0;;0.00;
10/6/2020 6:50:03 PM;CQG;115592A;MESZ20;Flat;0;;$ -32.50;
10/6/2020 6:47:32 PM;CQG;115592A;MESZ20;Long;1;3,395.500;$ 0.00;
10/6/2020 2:49:33 PM;CQG;115592A;MESZ20;Flat;0;;$ 56.25;
10/6/2020 1:14:26 PM;CQG;115592A;MESZ20;Long;1;3,385.750;$ 0.00;
10/6/2020 1:03:20 PM;CQG;115592A;MESZ20;Flat;0;;$ -23.75;
10/6/2020 1:00:59 PM;CQG;115592A;MNQZ20;Flat;0;;$ -28.50;
10/6/2020 11:52:16 AM;CQG;115592A;MESZ20;Long;1;3,385.000;$ 0.00;
10/6/2020 11:43:41 AM;CQG;115592A;MESZ20;Flat;0;;$ -22.50;
10/6/2020 11:26:33 AM;CQG;115592A;MNQZ20;Long;1;11,425.500;$ 0.00;
10/6/2020 11:17:00 AM;CQG;115592A;MESZ20;Long;1;3,385.000;$ 0.00;
10/5/2020 11:49:39 PM;CQG;115592A;MGCZ20;Flat;0;;$ 22.00;
10/5/2020 6:01:49 PM;CQG;115592A;MGCZ20;Short;-1;1,922.00;$ -22.00;
10/2/2020 3:37:46 PM;CQG;115592A;MGCZ20;Flat;0;;$ -22.00;
10/2/2020 1:37:10 PM;CQG;115592A;MNQZ20;Flat;0;;$ 90.50;
10/2/2020 1:23:32 PM;CQG;115592A;MNQZ20;Long;1;11,305.500;$ 0.00;
10/2/2020 12:42:48 PM;CQG;115592A;MGCZ20;Long;1;1,913.80;$ 0.00;
10/2/2020 11:10:12 AM;CQG;115592A;MNQZ20;Flat;0;;$ -30.50;
10/2/2020 11:05:49 AM;CQG;115592A;MNQZ20;Long;1;11,383.000;$ 0.00;
10/2/2020 3:36:20 AM;CQG;115592A;MGCZ20;Flat;0;;$ 85.00;
10/1/2020 7:22:05 PM;CQG;115592A;MGCZ20;Short;-1;1,915.00;$ 0.00;
9/30/2020 6:20:53 PM;CQG;115592A;MESZ20;Flat;0;;$ -31.25;
9/30/2020 5:45:37 PM;CQG;115592A;MESZ20;Short;-1;3,361.250;0.00;
9/15/2020 6:27:41 AM;Paper Trader;SIM 001;GCEZ20;Flat;0;;$ -260.00;
9/15/2020 5:29:32 AM;Paper Trader;SIM 001;GCEZ20;Short;-1;1,973.60;$ 0.00;
