Order #;Type;Signal;Date;Time;Price;Contracts;Profit ($);Profit (%);Cum. Profit ($);Cum. Profit (%);Run-up ($);Run-up (%);Drawdown ($);Drawdown (%)
1;EntryLong;Enter;1/2/19;6:51:00 PM;6220;1;-156,00;-0,13%; -US$156,00;-0,16%; US$27,00;0,02%; -US$153,00;-0,12%
2;ExitLong;Stop Loss;1/2/19;6:51:00 PM;6212,5;1;;;;;;;;
3;EntryLong;Enter;1/2/19;8:02:00 PM;6222;1;329,00;0,26%; US$173,00;0,17%; US$637,00;0,51%; -US$3,00;-0,00%
4;ExitLong;Exit By ATR;1/2/19;9:55:00 PM;6238,75;1;;;;;;;;
5;EntryLong;Enter;1/2/19;10:55:00 PM;6228,75;1;-6,00;-0,00%; US$167,00;0,17%; US$172,00;0,14%; -US$8,00;-0,01%
6;ExitLong;Stop Loss;1/2/19;11:11:00 PM;6228,75;1;;;;;;;;
7;EntryLong;Enter;1/3/19;12:40:00 AM;6210;1;-156,00;-0,13%; US$11,00;0,01%; US$112,00;0,09%; -US$153,00;-0,12%
8;ExitLong;Stop Loss;1/3/19;1:14:00 AM;6202,5;1;;;;;;;;
9;EntryLong;Enter;1/3/19;5:36:00 AM;6194,25;1;-6,00;-0,00%; US$5,00;0,00%; US$382,00;0,31%; -US$23,00;-0,02%
10;ExitLong;Stop Loss;1/3/19;6:02:00 AM;6194,25;1;;;;;;;;
11;EntryLong;Enter;1/3/19;6:02:00 AM;6193,25;1;1314,00;1,06%; US$1319,00;1,32%; US$1587,00;1,28%; -US$3,00;-0,00%
12;ExitLong;Exit By ATR;1/3/19;9:08:00 AM;6259,25;1;;;;;;;;
13;EntryLong;Enter;1/3/19;6:01:00 PM;6165,25;1;104,00;0,08%; US$1423,00;1,42%; US$367,00;0,30%; -US$3,00;-0,00%
14;ExitLong;Stop Loss;1/3/19;6:51:00 PM;6170,75;1;;;;;;;;
15;EntryLong;Enter;1/3/19;7:53:00 PM;6140,75;1;2014,00;1,64%; US$3437,00;3,44%; US$2397,00;1,95%; -US$3,00;-0,00%
16;ExitLong;Exit By ATR;1/4/19;3:13:00 AM;6241,75;1;;;;;;;;
17;EntryLong;Enter;1/4/19;4:22:00 AM;6235;1;594,00;0,48%; US$4031,00;4,03%; US$877,00;0,70%; -US$18,00;-0,01%
18;ExitLong;Exit By ATR;1/4/19;6:04:00 AM;6265;1;;;;;;;;
19;EntryLong;Enter;1/4/19;6:05:00 AM;6262,75;1;134,00;0,11%; US$4165,00;4,17%; US$467,00;0,37%; -US$3,00;-0,00%
20;ExitLong;Stop Loss;1/4/19;7:04:00 AM;6269,75;1;;;;;;;;
21;EntryLong;Enter;1/6/19;6:37:00 PM;6441,5;1;314,00;0,24%; US$4479,00;4,48%; US$1077,00;0,84%; -US$3,00;-0,00%
22;ExitLong;Stop Loss;1/6/19;8:55:00 PM;6457,5;1;;;;;;;;
23;EntryLong;Enter;1/6/19;9:12:00 PM;6458,25;1;-156,00;-0,12%; US$4323,00;4,32%; US$132,00;0,10%; -US$153,00;-0,12%
24;ExitLong;Stop Loss;1/6/19;10:07:00 PM;6450,75;1;;;;;;;;
25;EntryLong;Enter;1/7/19;3:37:00 AM;6443,5;1;-156,00;-0,12%; US$4167,00;4,17%; US$82,00;0,06%; -US$153,00;-0,12%
26;ExitLong;Stop Loss;1/7/19;3:49:00 AM;6436;1;;;;;;;;
27;EntryLong;Enter;1/7/19;6:02:00 AM;6421;1;-156,00;-0,12%; US$4011,00;4,01%; US$32,00;0,02%; -US$153,00;-0,12%
28;ExitLong;Stop Loss;1/7/19;6:12:00 AM;6413,5;1;;;;;;;;
29;EntryLong;Enter;1/7/19;8:46:00 AM;6420,25;1;209,00;0,16%; US$4220,00;4,22%; US$717,00;0,56%; -US$108,00;-0,08%
30;ExitLong;Stop Loss;1/7/19;9:36:00 AM;6431;1;;;;;;;;
31;EntryLong;Enter;1/7/19;6:09:00 PM;6501,25;1;-156,00;-0,12%; US$4064,00;4,06%; US$17,00;0,01%; -US$153,00;-0,12%
32;ExitLong;Stop Loss;1/7/19;6:11:00 PM;6493,75;1;;;;;;;;
33;EntryLong;Enter;1/7/19;6:54:00 PM;6498;1;174,00;0,13%; US$4238,00;4,24%; US$397,00;0,31%; -US$103,00;-0,08%
34;ExitLong;Exit By ATR;1/7/19;8:14:00 PM;6507;1;;;;;;;;
35;EntryLong;Enter;1/7/19;10:33:00 PM;6520,5;1;-6,00;-0,00%; US$4232,00;4,23%; US$102,00;0,08%; -US$113,00;-0,09%
36;ExitLong;Stop Loss;1/7/19;11:46:00 PM;6520,5;1;;;;;;;;
37;EntryLong;Enter;1/8/19;1:26:00 AM;6508;1;79,00;0,06%; US$4311,00;4,31%; US$287,00;0,22%; -US$118,00;-0,09%
38;ExitLong;Stop Loss;1/8/19;2:01:00 AM;6512,25;1;;;;;;;;
39;EntryLong;Enter;1/8/19;2:22:00 AM;6516,25;1;-156,00;-0,12%; US$4155,00;4,15%; US$17,00;0,01%; -US$153,00;-0,12%
40;ExitLong;Stop Loss;1/8/19;2:39:00 AM;6508,75;1;;;;;;;;
41;EntryLong;Enter;1/8/19;4:23:00 AM;6531,75;1;-6,00;-0,00%; US$4149,00;4,15%; US$162,00;0,12%; -US$73,00;-0,06%
42;ExitLong;Stop Loss;1/8/19;4:47:00 AM;6531,75;1;;;;;;;;
43;EntryLong;Enter;1/8/19;7:44:00 AM;6542,25;1;-156,00;-0,12%; US$3993,00;3,99%; US$127,00;0,10%; -US$153,00;-0,12%
44;ExitLong;Stop Loss;1/8/19;7:57:00 AM;6534,75;1;;;;;;;;
45;EntryLong;Enter;1/8/19;12:49:00 PM;6523,25;1;-156,00;-0,12%; US$3837,00;3,84%; US$22,00;0,02%; -US$153,00;-0,12%
46;ExitLong;Stop Loss;1/8/19;12:51:00 PM;6515,75;1;;;;;;;;
47;EntryLong;Enter;1/8/19;1:46:00 PM;6527,75;1;449,00;0,34%; US$4286,00;4,29%; US$822,00;0,63%; -US$3,00;-0,00%
48;ExitLong;Exit By ATR;1/8/19;3:08:00 PM;6550,5;1;;;;;;;;
49;EntryLong;Enter;1/8/19;7:56:00 PM;6571,5;1;219,00;0,17%; US$4505,00;4,51%; US$757,00;0,58%; -US$93,00;-0,07%
50;ExitLong;Stop Loss;1/9/19;1:17:00 AM;6582,75;1;;;;;;;;
51;EntryLong;Enter;1/9/19;2:34:00 AM;6575,5;1;-156,00;-0,12%; US$4349,00;4,35%; US$62,00;0,05%; -US$153,00;-0,12%
52;ExitLong;Stop Loss;1/9/19;2:43:00 AM;6568;1;;;;;;;;
53;EntryLong;Enter;1/9/19;4:50:00 AM;6589,5;1;-156,00;-0,12%; US$4193,00;4,19%; US$7,00;0,01%; -US$153,00;-0,12%
54;ExitLong;Stop Loss;1/9/19;5:02:00 AM;6582;1;;;;;;;;
55;EntryLong;Enter;1/9/19;5:02:00 AM;6582,25;1;-6,00;-0,00%; US$4187,00;4,19%; US$172,00;0,13%; -US$3,00;-0,00%
56;ExitLong;Stop Loss;1/9/19;5:21:00 AM;6582,25;1;;;;;;;;
57;EntryLong;Enter;1/9/19;6:12:00 AM;6579,75;1;-6,00;-0,00%; US$4181,00;4,18%; US$157,00;0,12%; -US$3,00;-0,00%
58;ExitLong;Stop Loss;1/9/19;6:21:00 AM;6579,75;1;;;;;;;;
59;EntryLong;Enter;1/9/19;8:46:00 AM;6587,25;1;-6,00;-0,00%; US$4175,00;4,18%; US$142,00;0,11%; -US$38,00;-0,03%
60;ExitLong;Stop Loss;1/9/19;9:02:00 AM;6587,25;1;;;;;;;;
61;EntryLong;Enter;1/9/19;9:32:00 AM;6579,25;1;-156,00;-0,12%; US$4019,00;4,02%; US$47,00;0,04%; -US$153,00;-0,12%
62;ExitLong;Stop Loss;1/9/19;9:33:00 AM;6571,75;1;;;;;;;;
63;EntryLong;Enter;1/9/19;12:42:00 PM;6621,25;1;204,00;0,15%; US$4223,00;4,22%; US$242,00;0,18%; -US$43,00;-0,03%
64;ExitLong;Exit By ATR;1/9/19;12:59:00 PM;6631,75;1;;;;;;;;
65;EntryLong;Enter;1/9/19;7:02:00 PM;6591,5;1;69,00;0,05%; US$4292,00;4,29%; US$257,00;0,19%; -US$3,00;-0,00%
66;ExitLong;Stop Loss;1/9/19;7:12:00 PM;6595,25;1;;;;;;;;
67;EntryLong;Enter;1/9/19;9:14:00 PM;6566;1;109,00;0,08%; US$4401,00;4,40%; US$382,00;0,29%; -US$133,00;-0,10%
68;ExitLong;Stop Loss;1/10/19;12:27:00 AM;6571,75;1;;;;;;;;
69;EntryLong;Enter;1/10/19;1:00:00 AM;6565,5;1;-6,00;-0,00%; US$4395,00;4,39%; US$127,00;0,10%; -US$3,00;-0,00%
70;ExitLong;Stop Loss;1/10/19;1:03:00 AM;6565,5;1;;;;;;;;
71;EntryLong;Enter;1/10/19;1:51:00 AM;6567;1;-156,00;-0,12%; US$4239,00;4,24%; US$107,00;0,08%; -US$153,00;-0,12%
72;ExitLong;Stop Loss;1/10/19;2:53:00 AM;6559,5;1;;;;;;;;
73;EntryLong;Enter;1/10/19;5:20:00 AM;6564,5;1;-156,00;-0,12%; US$4083,00;4,08%; US$127,00;0,10%; -US$153,00;-0,12%
74;ExitLong;Stop Loss;1/10/19;5:59:00 AM;6557;1;;;;;;;;
75;EntryLong;Enter;1/10/19;9:29:00 AM;6563;1;-156,00;-0,12%; US$3927,00;3,93%; US$137,00;0,10%; -US$153,00;-0,12%
76;ExitLong;Stop Loss;1/10/19;9:34:00 AM;6555,5;1;;;;;;;;
77;EntryLong;Enter;1/10/19;2:32:00 PM;6610;1;-156,00;-0,12%; US$3771,00;3,77%; US$197,00;0,15%; -US$153,00;-0,12%
78;ExitLong;Stop Loss;1/10/19;2:52:00 PM;6602,5;1;;;;;;;;
79;EntryLong;Enter;1/10/19;4:07:00 PM;6628,75;1;-156,00;-0,12%; US$3615,00;3,61%; US$62,00;0,05%; -US$153,00;-0,12%
80;ExitLong;Stop Loss;1/10/19;6:01:00 PM;6621,25;1;;;;;;;;
81;EntryLong;Enter;1/10/19;6:49:00 PM;6613,75;1;99,00;0,07%; US$3714,00;3,71%; US$357,00;0,27%; -US$33,00;-0,02%
82;ExitLong;Stop Loss;1/10/19;8:17:00 PM;6619;1;;;;;;;;
83;EntryLong;Enter;1/10/19;9:20:00 PM;6608,25;1;-6,00;-0,00%; US$3708,00;3,71%; US$117,00;0,09%; -US$73,00;-0,06%
84;ExitLong;Stop Loss;1/10/19;10:03:00 PM;6608,25;1;;;;;;;;
85;EntryLong;Enter;1/11/19;2:28:00 AM;6620,25;1;-156,00;-0,12%; US$3552,00;3,55%; US$67,00;0,05%; -US$153,00;-0,12%
86;ExitLong;Stop Loss;1/11/19;3:08:00 AM;6612,75;1;;;;;;;;
87;EntryLong;Enter;1/11/19;6:16:00 AM;6611,5;1;-156,00;-0,12%; US$3396,00;3,40%; US$52,00;0,04%; -US$153,00;-0,12%
88;ExitLong;Stop Loss;1/11/19;6:56:00 AM;6604;1;;;;;;;;
89;EntryLong;Enter;1/11/19;8:01:00 AM;6600;1;-156,00;-0,12%; US$3240,00;3,24%; US$12,00;0,01%; -US$153,00;-0,12%
90;ExitLong;Stop Loss;1/11/19;8:08:00 AM;6592,5;1;;;;;;;;
91;EntryLong;Enter;1/11/19;8:39:00 AM;6594,25;1;-6,00;-0,00%; US$3234,00;3,23%; US$162,00;0,12%; -US$118,00;-0,09%
92;ExitLong;Stop Loss;1/11/19;9:27:00 AM;6594,25;1;;;;;;;;
93;EntryLong;Enter;1/11/19;11:12:00 AM;6585,25;1;454,00;0,34%; US$3688,00;3,69%; US$602,00;0,46%; -US$113,00;-0,09%
94;ExitLong;Exit By ATR;1/11/19;12:59:00 PM;6608,25;1;;;;;;;;
95;EntryLong;Enter;1/11/19;2:56:00 PM;6596,5;1;44,00;0,03%; US$3732,00;3,73%; US$397,00;0,30%; -US$23,00;-0,02%
96;ExitLong;Stop Loss;1/13/19;6:01:00 PM;6599;1;;;;;;;;
97;EntryLong;Enter;1/13/19;7:40:00 PM;6578;1;29,00;0,02%; US$3761,00;3,76%; US$127,00;0,10%; -US$23,00;-0,02%
98;ExitLong;Stop Loss;1/13/19;8:28:00 PM;6579,75;1;;;;;;;;
99;EntryLong;Enter;1/13/19;8:28:00 PM;6578;1;-156,00;-0,12%; US$3605,00;3,60%; US$47,00;0,04%; -US$153,00;-0,12%
100;ExitLong;Stop Loss;1/13/19;8:38:00 PM;6570,5;1;;;;;;;;
101;EntryLong;Enter;1/13/19;10:02:00 PM;6547,25;1;24,00;0,02%; US$3629,00;3,63%; US$102,00;0,08%; -US$113,00;-0,09%
102;ExitLong;Stop Loss;1/13/19;11:58:00 PM;6548,75;1;;;;;;;;
103;EntryLong;Enter;1/14/19;1:21:00 AM;6543,25;1;-156,00;-0,12%; US$3473,00;3,47%; US$7,00;0,01%; -US$153,00;-0,12%
104;ExitLong;Stop Loss;1/14/19;1:26:00 AM;6535,75;1;;;;;;;;
105;EntryLong;Enter;1/14/19;1:59:00 AM;6539,5;1;-6,00;-0,00%; US$3467,00;3,47%; US$117,00;0,09%; -US$3,00;-0,00%
106;ExitLong;Stop Loss;1/14/19;2:21:00 AM;6539,5;1;;;;;;;;
107;EntryLong;Enter;1/14/19;2:44:00 AM;6540,75;1;114,00;0,09%; US$3581,00;3,58%; US$407,00;0,31%; -US$108,00;-0,08%
108;ExitLong;Stop Loss;1/14/19;4:55:00 AM;6546,75;1;;;;;;;;
109;EntryLong;Enter;1/14/19;6:10:00 AM;6527,75;1;174,00;0,13%; US$3755,00;3,75%; US$607,00;0,46%; -US$18,00;-0,01%
110;ExitLong;Stop Loss;1/14/19;9:33:00 AM;6536,75;1;;;;;;;;
111;EntryLong;Enter;1/14/19;12:32:00 PM;6563,5;1;139,00;0,11%; US$3894,00;3,89%; US$202,00;0,15%; -US$28,00;-0,02%
112;ExitLong;Exit By ATR;1/14/19;12:59:00 PM;6570,75;1;;;;;;;;
113;EntryLong;Enter;1/14/19;3:09:00 PM;6565;1;-6,00;-0,00%; US$3888,00;3,89%; US$207,00;0,16%; -US$8,00;-0,01%
114;ExitLong;Stop Loss;1/14/19;3:35:00 PM;6565;1;;;;;;;;
115;EntryLong;Enter;1/14/19;3:41:00 PM;6562,25;1;-156,00;-0,12%; US$3732,00;3,73%; US$42,00;0,03%; -US$153,00;-0,12%
116;ExitLong;Stop Loss;1/14/19;3:50:00 PM;6554,75;1;;;;;;;;
117;EntryLong;Enter;1/14/19;6:30:00 PM;6543,25;1;769,00;0,59%; US$4501,00;4,50%; US$1267,00;0,97%; -US$3,00;-0,00%
118;ExitLong;Exit By ATR;1/15/19;3:31:00 AM;6582;1;;;;;;;;
119;EntryLong;Enter;1/15/19;5:31:00 AM;6567,75;1;109,00;0,08%; US$4610,00;4,61%; US$382,00;0,29%; -US$73,00;-0,06%
120;ExitLong;Stop Loss;1/15/19;6:53:00 AM;6573,5;1;;;;;;;;
121;EntryLong;Enter;1/15/19;8:13:00 AM;6575,25;1;-156,00;-0,12%; US$4454,00;4,45%; US$97,00;0,07%; -US$153,00;-0,12%
122;ExitLong;Stop Loss;1/15/19;8:28:00 AM;6567,75;1;;;;;;;;
123;EntryLong;Enter;1/15/19;12:29:00 PM;6678,75;1;-156,00;-0,12%; US$4298,00;4,30%; US$47,00;0,04%; -US$153,00;-0,11%
124;ExitLong;Stop Loss;1/15/19;12:57:00 PM;6671,25;1;;;;;;;;
125;EntryLong;Enter;1/15/19;4:32:00 PM;6673;1;24,00;0,02%; US$4322,00;4,32%; US$177,00;0,13%; -US$13,00;-0,01%
126;ExitLong;Stop Loss;1/15/19;6:01:00 PM;6674,5;1;;;;;;;;
127;EntryLong;Enter;1/15/19;7:04:00 PM;6687,25;1;-156,00;-0,12%; US$4166,00;4,17%; US$0,00;0,00%; -US$153,00;-0,11%
128;ExitLong;Stop Loss;1/15/19;7:12:00 PM;6679,75;1;;;;;;;;
129;EntryLong;Enter;1/15/19;8:31:00 PM;6676;1;-156,00;-0,12%; US$4010,00;4,01%; US$7,00;0,01%; -US$153,00;-0,11%
130;ExitLong;Stop Loss;1/15/19;8:31:00 PM;6668,5;1;;;;;;;;
131;EntryLong;Enter;1/15/19;10:41:00 PM;6684,75;1;24,00;0,02%; US$4034,00;4,03%; US$102,00;0,08%; -US$68,00;-0,05%
132;ExitLong;Stop Loss;1/15/19;11:59:00 PM;6686,25;1;;;;;;;;
133;EntryLong;Enter;1/16/19;1:37:00 AM;6684,5;1;74,00;0,06%; US$4108,00;4,11%; US$277,00;0,21%; -US$88,00;-0,07%
134;ExitLong;Stop Loss;1/16/19;2:21:00 AM;6688,5;1;;;;;;;;
135;EntryLong;Enter;1/16/19;3:19:00 AM;6681,75;1;-156,00;-0,12%; US$3952,00;3,95%; US$137,00;0,10%; -US$153,00;-0,11%
136;ExitLong;Stop Loss;1/16/19;4:27:00 AM;6674,25;1;;;;;;;;
137;EntryLong;Enter;1/16/19;5:40:00 AM;6677,5;1;-6,00;-0,00%; US$3946,00;3,95%; US$112,00;0,08%; -US$138,00;-0,10%
138;ExitLong;Stop Loss;1/16/19;7:08:00 AM;6677,5;1;;;;;;;;
139;EntryLong;Enter;1/16/19;7:08:00 AM;6677;1;719,00;0,54%; US$4665,00;4,66%; US$1202,00;0,90%; -US$68,00;-0,05%
140;ExitLong;Exit By ATR;1/16/19;10:23:00 AM;6713,25;1;;;;;;;;
141;EntryLong;Enter;1/16/19;10:36:00 AM;6700,25;1;-156,00;-0,12%; US$4509,00;4,51%; US$87,00;0,06%; -US$153,00;-0,11%
142;ExitLong;Stop Loss;1/16/19;10:40:00 AM;6692,75;1;;;;;;;;
143;EntryLong;Enter;1/16/19;11:06:00 AM;6680;1;319,00;0,24%; US$4828,00;4,83%; US$702,00;0,53%; -US$83,00;-0,06%
144;ExitLong;Exit By ATR;1/16/19;11:48:00 AM;6696,25;1;;;;;;;;
145;EntryLong;Enter;1/16/19;11:49:00 AM;6692;1;-156,00;-0,12%; US$4672,00;4,67%; US$52,00;0,04%; -US$153,00;-0,11%
146;ExitLong;Stop Loss;1/16/19;11:56:00 AM;6684,5;1;;;;;;;;
147;EntryLong;Enter;1/16/19;1:06:00 PM;6689,5;1;99,00;0,07%; US$4771,00;4,77%; US$347,00;0,26%; -US$98,00;-0,07%
148;ExitLong;Stop Loss;1/16/19;2:53:00 PM;6694,75;1;;;;;;;;
149;EntryLong;Enter;1/16/19;6:01:00 PM;6666,25;1;49,00;0,04%; US$4820,00;4,82%; US$182,00;0,14%; -US$63,00;-0,05%
150;ExitLong;Stop Loss;1/16/19;6:51:00 PM;6669;1;;;;;;;;
151;EntryLong;Enter;1/16/19;6:51:00 PM;6668;1;-156,00;-0,12%; US$4664,00;4,66%; US$52,00;0,04%; -US$153,00;-0,11%
152;ExitLong;Stop Loss;1/16/19;7:00:00 PM;6660,5;1;;;;;;;;
153;EntryLong;Enter;1/16/19;7:51:00 PM;6658,5;1;54,00;0,04%; US$4718,00;4,72%; US$197,00;0,15%; -US$18,00;-0,01%
154;ExitLong;Stop Loss;1/16/19;8:17:00 PM;6661,5;1;;;;;;;;
155;EntryLong;Enter;1/16/19;8:17:00 PM;6660,75;1;-156,00;-0,12%; US$4562,00;4,56%; US$77,00;0,06%; -US$153,00;-0,11%
156;ExitLong;Stop Loss;1/16/19;8:31:00 PM;6653,25;1;;;;;;;;
157;EntryLong;Enter;1/16/19;10:07:00 PM;6653;1;-6,00;-0,00%; US$4556,00;4,56%; US$117,00;0,09%; -US$53,00;-0,04%
158;ExitLong;Stop Loss;1/16/19;11:27:00 PM;6653;1;;;;;;;;
159;EntryLong;Enter;1/17/19;1:21:00 AM;6645;1;-156,00;-0,12%; US$4400,00;4,40%; US$57,00;0,04%; -US$153,00;-0,12%
160;ExitLong;Stop Loss;1/17/19;1:44:00 AM;6637,5;1;;;;;;;;
161;EntryLong;Enter;1/17/19;6:43:00 AM;6640,25;1;-156,00;-0,12%; US$4244,00;4,24%; US$92,00;0,07%; -US$153,00;-0,12%
162;ExitLong;Stop Loss;1/17/19;7:17:00 AM;6632,75;1;;;;;;;;
163;EntryLong;Enter;1/17/19;10:19:00 AM;6683;1;-156,00;-0,12%; US$4088,00;4,09%; US$32,00;0,02%; -US$153,00;-0,11%
164;ExitLong;Stop Loss;1/17/19;10:20:00 AM;6675,5;1;;;;;;;;
165;EntryLong;Enter;1/17/19;11:26:00 AM;6687;1;-6,00;-0,00%; US$4082,00;4,08%; US$212,00;0,16%; -US$23,00;-0,02%
166;ExitLong;Stop Loss;1/17/19;11:53:00 AM;6687;1;;;;;;;;
167;EntryLong;Enter;1/17/19;12:54:00 PM;6685,75;1;-26,00;-0,02%; US$4056,00;4,06%; US$47,00;0,04%; -US$93,00;-0,07%
168;ExitLong;Exit By ATR;1/17/19;12:59:00 PM;6684,75;1;;;;;;;;
169;EntryLong;Enter;1/17/19;1:52:00 PM;6686;1;-6,00;-0,00%; US$4050,00;4,05%; US$187,00;0,14%; -US$33,00;-0,02%
170;ExitLong;Stop Loss;1/17/19;2:33:00 PM;6686;1;;;;;;;;
171;EntryLong;Enter;1/17/19;6:01:00 PM;6716,5;1;-6,00;-0,00%; US$4044,00;4,04%; US$157,00;0,12%; -US$3,00;-0,00%
172;ExitLong;Stop Loss;1/17/19;6:31:00 PM;6716,5;1;;;;;;;;
173;EntryLong;Enter;1/17/19;7:01:00 PM;6713,25;1;919,00;0,68%; US$4963,00;4,96%; US$1482,00;1,10%; -US$3,00;-0,00%
174;ExitLong;Exit By ATR;1/18/19;9:40:00 AM;6759,5;1;;;;;;;;
175;EntryLong;Enter;1/20/19;6:49:00 PM;6780,5;1;-156,00;-0,12%; US$4807,00;4,81%; US$92,00;0,07%; -US$153,00;-0,11%
176;ExitLong;Stop Loss;1/20/19;8:05:00 PM;6773;1;;;;;;;;
177;EntryLong;Enter;1/20/19;10:01:00 PM;6772,5;1;-156,00;-0,12%; US$4651,00;4,65%; US$82,00;0,06%; -US$153,00;-0,11%
178;ExitLong;Stop Loss;1/20/19;11:02:00 PM;6765;1;;;;;;;;
179;EntryLong;Enter;1/21/19;1:30:00 AM;6767,25;1;24,00;0,02%; US$4675,00;4,67%; US$102,00;0,08%; -US$13,00;-0,01%
180;ExitLong;Stop Loss;1/21/19;2:02:00 AM;6768,75;1;;;;;;;;
181;EntryLong;Enter;1/21/19;2:02:00 AM;6768,75;1;-156,00;-0,12%; US$4519,00;4,52%; US$52,00;0,04%; -US$153,00;-0,11%
182;ExitLong;Stop Loss;1/21/19;3:41:00 AM;6761,25;1;;;;;;;;
183;EntryLong;Enter;1/21/19;5:01:00 AM;6749,75;1;124,00;0,09%; US$4643,00;4,64%; US$437,00;0,32%; -US$3,00;-0,00%
184;ExitLong;Stop Loss;1/21/19;9:34:00 AM;6756,25;1;;;;;;;;
185;EntryLong;Enter;1/21/19;12:18:00 PM;6755,75;1;209,00;0,15%; US$4852,00;4,85%; US$217,00;0,16%; -US$28,00;-0,02%
186;ExitLong;Exit By ATR;1/21/19;12:59:00 PM;6766,5;1;;;;;;;;
187;EntryLong;Enter;1/21/19;7:08:00 PM;6769,25;1;-156,00;-0,12%; US$4696,00;4,70%; US$12,00;0,01%; -US$153,00;-0,11%
188;ExitLong;Stop Loss;1/21/19;7:19:00 PM;6761,75;1;;;;;;;;
189;EntryLong;Enter;1/21/19;8:41:00 PM;6750,25;1;-156,00;-0,12%; US$4540,00;4,54%; US$37,00;0,03%; -US$153,00;-0,11%
190;ExitLong;Stop Loss;1/21/19;8:55:00 PM;6742,75;1;;;;;;;;
191;EntryLong;Enter;1/21/19;9:32:00 PM;6743;1;-156,00;-0,12%; US$4384,00;4,38%; US$97,00;0,07%; -US$153,00;-0,11%
192;ExitLong;Stop Loss;1/21/19;9:44:00 PM;6735,5;1;;;;;;;;
193;EntryLong;Enter;1/21/19;10:42:00 PM;6738,5;1;-156,00;-0,12%; US$4228,00;4,23%; US$17,00;0,01%; -US$153,00;-0,11%
194;ExitLong;Stop Loss;1/21/19;10:57:00 PM;6731;1;;;;;;;;
195;EntryLong;Enter;1/22/19;1:53:00 AM;6723,5;1;-6,00;-0,00%; US$4222,00;4,22%; US$107,00;0,08%; -US$38,00;-0,03%
196;ExitLong;Stop Loss;1/22/19;2:12:00 AM;6723,5;1;;;;;;;;
197;EntryLong;Enter;1/22/19;2:57:00 AM;6729,75;1;109,00;0,08%; US$4331,00;4,33%; US$387,00;0,29%; -US$48,00;-0,04%
198;ExitLong;Stop Loss;1/22/19;5:19:00 AM;6735,5;1;;;;;;;;
199;EntryLong;Enter;1/22/19;7:57:00 AM;6738;1;-6,00;-0,00%; US$4325,00;4,32%; US$207,00;0,15%; -US$3,00;-0,00%
200;ExitLong;Stop Loss;1/22/19;8:38:00 AM;6738;1;;;;;;;;
201;EntryLong;Enter;1/22/19;8:38:00 AM;6738,5;1;-6,00;-0,00%; US$4319,00;4,32%; US$122,00;0,09%; -US$23,00;-0,02%
202;ExitLong;Stop Loss;1/22/19;8:50:00 AM;6738,5;1;;;;;;;;
203;EntryLong;Enter;1/22/19;11:11:00 AM;6707,5;1;-6,00;-0,00%; US$4313,00;4,31%; US$302,00;0,23%; -US$93,00;-0,07%
204;ExitLong;Stop Loss;1/22/19;11:41:00 AM;6707,5;1;;;;;;;;
205;EntryLong;Enter;1/22/19;2:14:00 PM;6652,5;1;-156,00;-0,12%; US$4157,00;4,16%; US$127,00;0,10%; -US$153,00;-0,11%
206;ExitLong;Stop Loss;1/22/19;2:24:00 PM;6645;1;;;;;;;;
207;EntryLong;Enter;1/22/19;3:38:00 PM;6619,25;1;369,00;0,28%; US$4526,00;4,53%; US$872,00;0,66%; -US$3,00;-0,00%
208;ExitLong;Exit By ATR;1/22/19;3:46:00 PM;6638;1;;;;;;;;
209;EntryLong;Enter;1/22/19;6:01:00 PM;6649;1;-156,00;-0,12%; US$4370,00;4,37%; US$87,00;0,07%; -US$153,00;-0,12%
210;ExitLong;Stop Loss;1/22/19;6:20:00 PM;6641,5;1;;;;;;;;
211;EntryLong;Enter;1/22/19;7:21:00 PM;6655;1;-6,00;-0,00%; US$4364,00;4,36%; US$172,00;0,13%; -US$58,00;-0,04%
212;ExitLong;Stop Loss;1/22/19;8:01:00 PM;6655;1;;;;;;;;
213;EntryLong;Enter;1/22/19;9:03:00 PM;6677,5;1;-156,00;-0,12%; US$4208,00;4,21%; US$67,00;0,05%; -US$153,00;-0,11%
214;ExitLong;Stop Loss;1/22/19;10:37:00 PM;6670;1;;;;;;;;
215;EntryLong;Enter;1/22/19;10:56:00 PM;6671,5;1;-6,00;-0,00%; US$4202,00;4,20%; US$72,00;0,05%; -US$83,00;-0,06%
216;ExitLong;Stop Loss;1/23/19;12:02:00 AM;6671,5;1;;;;;;;;
217;EntryLong;Enter;1/23/19;5:38:00 AM;6672,5;1;124,00;0,09%; US$4326,00;4,33%; US$442,00;0,33%; -US$148,00;-0,11%
218;ExitLong;Stop Loss;1/23/19;8:34:00 AM;6679;1;;;;;;;;
219;EntryLong;Enter;1/23/19;9:20:00 AM;6684,75;1;99,00;0,07%; US$4425,00;4,42%; US$352,00;0,26%; -US$18,00;-0,01%
220;ExitLong;Stop Loss;1/23/19;9:33:00 AM;6690;1;;;;;;;;
221;EntryLong;Enter;1/23/19;10:20:00 PM;6675,25;1;-156,00;-0,12%; US$4269,00;4,27%; US$77,00;0,06%; -US$153,00;-0,11%
222;ExitLong;Stop Loss;1/23/19;11:03:00 PM;6667,75;1;;;;;;;;
223;EntryLong;Enter;1/24/19;1:44:00 AM;6675,75;1;-156,00;-0,12%; US$4113,00;4,11%; US$2,00;0,00%; -US$153,00;-0,11%
